SRC_NAME,CODE,SRC_TYPE,CLASS,SRC_WEIGHT,RTE_ADJ_F,DEP_BEST,DEP_UPPER,DEP_LOWER,USD,LSD,OW_LSD,MIN_MAG,MIN_RMAG,MMAX_BEST,MMAX_LOWER,MMAX_UPPER,N0_BEST,N0_LOWER,N0_UPPER,BVAL_BEST,BVAL_LOWER,BVAL_UPPER,BVAL_FIX,BVAL_FIX_S,YCOMP,MCOMP,CAT_YMAX,PREF_STK,PREF_DIP,PREF_RKE,SHMAX,SHMAX_SIG,TRT,GMM_TRT,DOMAIN,CAT_FILE
Fitzroy Crossing,FITZ,area,3.0,1.0,1.0,5.0,2.5,10.0,0.0,20.0,999,4.5,3.2,7.5,7.3,7.7,628.0796,727.0542,536.8671,0.7718,0.8069,0.7367,0.7718,0.0351,1979;1970;1960;1958;1905;1880,3.05;3.95;4.55;4.95;6.05;6.45,2017.536,-999,-999,-999,69.99,15.0,Cratonic,Cratonic,3.,NSHA18CAT_V0.1_hmtk_declustered.csv
Broome Basin,BROM,area,6.0,1.0,0.9956,10.0,5.0,15.0,0.0,20.0,999,4.5,3.5,7.7,7.5,7.9,963.2842,1259.466,725.0588,0.8134,0.8641,0.7627,0.8134,0.0507,1979;1970;1960;1958;1905;1880,3.05;3.95;4.55;4.95;6.05;6.45,2017.536,-999,-999,-999,93.97,15.0,Extended,Non_cratonic,6.,NSHA18CAT_V0.1_hmtk_declustered.csv
Marble Bar,MBLB,area,1.0,1.0,1.0,5.0,2.5,10.0,0.0,20.0,999,4.5,3.3,7.3,7.1,7.5,278.7035,315.8902,239.0640,0.7724,0.8135,0.7313,0.7724,0.0411,1979;1970;1960;1958;1905;1880,3.05;3.95;4.55;4.95;6.05;6.45,2017.536,-999,-999,-999,100.97,15.0,Cratonic,Cratonic,1.,NSHA18CAT_V0.1_hmtk_declustered.csv
Northwest Basin,NWBN,area,6.0,1.0,1.087,10.0,5.0,15.0,0.0,20.0,999,4.5,3.8,7.7,7.5,7.9,924.7262,1193.869,696.3618,0.8134,0.8641,0.7627,0.8134,0.0507,1979;1970;1960;1958;1905;1880,3.05;3.95;4.55;4.95;6.05;6.45,2017.536,-999,-999,-999,52.595,15.0,Extended,Non_cratonic,6.,NSHA18CAT_V0.1_hmtk_declustered.csv
Canning Basin,CNNG,area,3.0,1.0,1.0,5.0,2.5,10.0,0.0,20.0,999,4.5,3.2,7.5,7.3,7.7,240.7016,258.7395,217.7012,0.7718,0.8069,0.7367,0.7718,0.0351,1979;1970;1960;1958;1905;1880,3.05;3.95;4.55;4.95;6.05;6.45,2017.536,-999,-999,-999,62.295,15.0,Cratonic,Cratonic,3.,NSHA18CAT_V0.1_hmtk_declustered.csv
Gascoyne,GSYN,area,3.0,1.0,1.0,5.0,2.5,10.0,0.0,20.0,999,4.5,3.2,7.5,7.3,7.7,532.3374,609.9034,458.8280,0.7718,0.8069,0.7367,0.7718,0.0351,1979;1970;1960;1958;1905;1880,3.05;3.95;4.55;4.95;6.05;6.45,2017.536,-999,-999,-999,107.13,15.0,Cratonic,Cratonic,3.,NSHA18CAT_V0.1_hmtk_declustered.csv
Barrow-Dampier Basin,BWDP,area,7.0,1.0,1.0198,10.0,5.0,15.0,0.0,20.0,999,4.5,3.5,7.7,7.5,7.9,280.5595,373.7183,202.8220,0.7553,0.8183,0.6923,0.7553,0.063,1980;1964;1900,3.5;5.0;6.0,2017.536,-999,-999,-999,107.07,15.0,Extended,Non_cratonic,7.,NSHA18CAT_V0.1_hmtk_declustered.csv
Pilbara,PILB,area,1.0,1.0,1.0,5.0,2.5,10.0,0.0,20.0,999,4.5,3.3,7.3,7.1,7.5,30.18249,23.09768,37.54604,0.7724,0.8135,0.7313,0.7724,0.0411,1979;1970;1960;1958;1905;1880,3.05;3.95;4.55;4.95;6.05;6.45,2017.536,-999,-999,-999,100.99,15.0,Cratonic,Cratonic,1.,NSHA18CAT_V0.1_hmtk_declustered.csv
Perth Basin,PERB,area,6.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.5,7.7,7.5,7.9,54.96576,49.55089,59.39952,0.8134,0.8641,0.7627,0.8134,0.0507,1979;1970;1960;1958;1905;1880,3.05;3.95;4.55;4.95;6.05;6.45,2017.536,-999,-999,-999,88.735,15.0,Extended,Non_cratonic,6.,NSHA18CAT_V0.1_hmtk_declustered.csv
Shark Bay,SKBY,area,6.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.5,7.7,7.5,7.9,561.1628,701.4599,436.7930,0.8134,0.8641,0.7627,0.8134,0.0507,1979;1970;1960;1958;1905;1880,3.05;3.95;4.55;4.95;6.05;6.45,2017.536,-999,-999,-999,91.21,15.0,Extended,Non_cratonic,6.,NSHA18CAT_V0.1_hmtk_declustered.csv
Albany-Fraser,ALBF,area,3.0,1.0,1.0,5.0,2.5,10.0,0.0,20.0,999,4.5,3.2,7.5,7.3,7.7,95.94783,91.80950,93.58784,0.7718,0.8069,0.7367,0.7718,0.0351,1979;1970;1960;1958;1905;1880,3.05;3.95;4.55;4.95;6.05;6.45,2017.536,-999,-999,-999,89.68,15.0,Cratonic,Cratonic,3.,NSHA18CAT_V0.1_hmtk_declustered.csv
Yilgarn Craton,YILG,area,1.0,1.0,1.0,5.0,2.5,10.0,0.0,20.0,999,4.5,3.2,7.3,7.1,7.5,442.3730,522.6463,368.7557,0.7724,0.8135,0.7313,0.7724,0.0411,1979;1970;1960;1958;1905;1880,3.05;3.95;4.55;4.95;6.05;6.45,2017.536,-999,-999,-999,88.06,15.0,Cratonic,Cratonic,1.,NSHA18CAT_V0.1_hmtk_declustered.csv
Southwestern Yilgarn,YGSW,area,1.0,1.0,1.0,5.0,2.5,10.0,0.0,20.0,999,4.5,3.2,7.3,7.1,7.5,525.0281,641.1201,426.1862,0.7724,0.8135,0.7313,0.7724,0.0411,1960;1957;1950;1900;1880,2.95;4.05;4.55;5.65;6.45,2017.536,-999,-999,-999,88.46,15.0,Cratonic,Cratonic,1.,NSHA18CAT_V0.1_hmtk_declustered.csv
Fraser,FRSR,area,3.0,1.0,1.0,5.0,2.5,10.0,0.0,20.0,999,4.5,3.2,7.5,7.3,7.7,319.0046,352.7079,282.6337,0.7718,0.8069,0.7367,0.7718,0.0351,1979;1970;1960;1958;1905;1880,3.05;3.95;4.55;4.95;6.05;6.45,2017.536,-999,-999,-999,87.53,15.0,Cratonic,Cratonic,3.,NSHA18CAT_V0.1_hmtk_declustered.csv
Eyre Peninsula,EYPN,area,2.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.3,7.1,7.5,481.1974,535.7489,421.1184,0.9531,0.9946,0.9116,0.9531,0.0415,1966;1957;1945;1885,2.95;4.05;4.55;5.65,2017.536,-999,-999,-999,102.67,15.0,Non_cratonic,Non_cratonic,2.,NSHA18CAT_V0.1_hmtk_declustered.csv
Officer-Eucla Basin,OFEU,area,3.0,1.0,1.0,5.0,2.5,10.0,0.0,20.0,999,4.5,3.2,7.5,7.3,7.7,111.6192,109.0601,107.5184,0.7718,0.8069,0.7367,0.7718,0.0351,1979;1970;1960;1958;1905;1880,3.05;3.95;4.55;4.95;6.05;6.45,2017.536,-999,-999,-999,94.995,15.0,Cratonic,Cratonic,3.,NSHA18CAT_V0.1_hmtk_declustered.csv
Torrens,TRNS,area,2.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.2,7.5,7.3,7.7,554.0477,609.6198,486.1779,0.9531,0.9946,0.9116,0.7718,0.0351,1966;1957;1945;1885,2.95;4.05;4.55;5.65,2017.536,-999,-999,-999,97.86,15.0,Non_cratonic,Non_cratonic,2.,NSHA18CAT_V0.1_hmtk_declustered.csv
Strzelecki Ranges,STRZ,area,5.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,354.8060,440.9256,279.9088,0.863,0.9172,0.8088,0.863,0.0542,1975;1960;1957;1945;1885,2.85;3.45;4.05;4.55;5.45,2017.536,-999,-999,-999,134.99,15.0,Extended,Non_cratonic,5.,NSHA18CAT_V0.1_hmtk_declustered.csv
NSW Coastal,NSWC,area,4.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.7,7.5,7.9,781.7836,886.2390,679.1907,0.9483,0.9861,0.9105,0.9483,0.0378,1966;1960;1957;1945;1885,2.85;3.45;4.05;4.55;5.45,2017.536,-999,-999,-999,116.86,15.0,Extended,Non_cratonic,7.,NSHA18CAT_V0.1_hmtk_declustered.csv
Southern Ocean,SOCN,area,7.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.5,7.7,7.5,7.9,40.65816,37.54447,41.91521,0.7553,0.8183,0.6923,0.7553,0.063,1979;1970;1960;1958;1905;1880,3.05;3.95;4.55;4.95;6.05;6.45,2017.536,-999,-999,-999,94.8,17.885,Extended,Non_cratonic,7.,NSHA18CAT_V0.1_hmtk_declustered.csv
Otway Shelf,OTYB,area,5.0,1.0,0.9998,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,330.4799,402.0577,264.8538,0.863,0.9172,0.8088,0.863,0.0542,1975;1965;1900;1880,2.95;4.45;6.05;6.45,2017.536,-999,-999,-999,130.13,15.0,Extended,Non_cratonic,5.,NSHA18CAT_V0.1_hmtk_declustered.csv
Otway-Sorell Basin,OTSR,area,5.0,1.0,1.0003,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,50.57345,27.53695,76.28174,0.863,0.9172,0.8088,0.863,0.0542,1980;1964;1900,3.5;5.0;6.0,2017.536,-999,-999,-999,133.98,15.0,Extended,Non_cratonic,5.,NSHA18CAT_V0.1_hmtk_declustered.csv
Flinders-East Tassie,FLET,area,5.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,87.03436,92.15734,76.32501,0.863,0.9172,0.8088,0.863,0.0542,1966;1960;1957;1945;1885,2.85;3.45;4.05;4.55;5.45,2017.536,-999,-999,-999,137.36,15.0,Extended,Non_cratonic,5.,NSHA18CAT_V0.1_hmtk_declustered.csv
Gawler Craton,GAWL,area,1.0,1.0,1.0,5.0,2.5,10.0,0.0,20.0,999,4.5,3.0,7.3,7.1,7.5,54.21218,50.06120,53.37032,0.7724,0.8135,0.7313,0.7724,0.0411,1979;1970;1960;1958;1905;1880,3.05;3.95;4.55;4.95;6.05;6.45,2017.536,-999,-999,-999,98.1,15.0,Cratonic,Cratonic,1.,NSHA18CAT_V0.1_hmtk_declustered.csv
Spencer Gulf,SPCG,area,2.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.3,7.1,7.5,414.3732,455.1032,366.1916,0.9531,0.9946,0.9116,0.9531,0.0415,1966;1957;1945;1885,2.95;4.05;4.55;5.65,2017.536,-999,-999,-999,116.37,15.0,Non_cratonic,Non_cratonic,2.,NSHA18CAT_V0.1_hmtk_declustered.csv
Greater Melbourne,MELB,area,5.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,400.8824,506.8916,312.0898,0.863,0.9172,0.8088,0.863,0.0542,1966;1960;1957;1945;1885,2.85;3.45;4.05;4.55;5.45,2017.536,-999,-999,-999,134.77,15.0,Extended,Non_cratonic,5.,NSHA18CAT_V0.1_hmtk_declustered.csv
Western Oceatnic Buffer 1,WOB1,area,8.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.5,7.5,7.3,7.7,30.81926,40.93158,21.70327,0.6965,0.8075,0.5855,0.6965,0.111,1980;1964;1900,3.5;5.0;6.0,2017.536,-999,-999,-999,108.91,15.0,Oceanic,Non_cratonic,8.,NSHA18CAT_V0.1_hmtk_declustered.csv
Western Oceatnic Buffer 2,WOB2,area,8.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.5,7.5,7.3,7.7,53.89613,85.09799,33.47332,0.6965,0.8075,0.5855,0.6965,0.111,1980;1964;1900,3.5;5.0;6.0,2017.536,-999,-999,-999,88.65,15.0,Oceanic,Non_cratonic,8.,NSHA18CAT_V0.1_hmtk_declustered.csv
Western Tasmania,WTAS,area,2.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,356.2148,385.9982,317.7718,0.9531,0.9946,0.9116,0.9531,0.0415,1966;1960;1957;1945;1885,2.85;3.45;4.05;4.55;5.45,2017.536,-999,-999,-999,140.75,15.0,Non_cratonic,Non_cratonic,3.,NSHA18CAT_V0.1_hmtk_declustered.csv
Adelaide Foldbelt,ADEF,area,2.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,156.6164,144.4214,167.3395,0.9531,0.9946,0.9116,0.9531,0.0415,1966;1957;1945;1885,2.95;4.05;4.55;5.65,2017.536,-999,-999,-999,98.08,15.0,Non_cratonic,Non_cratonic,2.,NSHA18CAT_V0.1_hmtk_declustered.csv
Flinders Ranges,FLDR,area,2.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,2756.745,3409.176,2219.131,0.9531,0.9946,0.9116,0.9531,0.0415,1966;1957;1945;1885,2.95;4.05;4.55;5.65,2017.536,-999,-999,-999,102.08,15.0,Non_cratonic,Non_cratonic,2.,NSHA18CAT_V0.1_hmtk_declustered.csv
Mt Lofty Ranges,LOFT,area,2.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,212.4004,208.2953,201.1160,0.9531,0.9946,0.9116,0.9531,0.0415,1966;1957;1945;1885,2.95;4.05;4.55;5.65,2017.536,-999,-999,-999,117.11,15.0,Non_cratonic,Non_cratonic,2.,NSHA18CAT_V0.1_hmtk_declustered.csv
Broken Hill,BKHL,area,2.0,1.0,0.9997,10.0,5.0,15.0,0.0,20.0,999,4.5,3.3,7.5,7.3,7.7,470.9014,481.7994,431.4843,0.9531,0.9946,0.9116,0.9531,0.0415,1975;1965;1900;1880,2.95;4.45;6.05;6.45,2017.536,-999,-999,-999,97.18,15.0,Non_cratonic,Non_cratonic,2.,NSHA18CAT_V0.1_hmtk_declustered.csv
New England,NENG,area,4.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,705.0756,779.9166,624.1369,0.9483,0.9861,0.9105,0.9483,0.0378,1975;1965;1900;1880,2.95;4.45;6.05;6.45,2017.536,-999,-999,-999,54.52,15.0,Non_cratonic,Non_cratonic,4.,NSHA18CAT_V0.1_hmtk_declustered.csv
NE Qld Basins,NEQB,area,4.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.8,7.5,7.3,7.7,1984.652,2154.250,1736.985,0.9483,0.9861,0.9105,0.9483,0.0378,1975;1965;1900;1880,2.95;4.45;6.05;6.45,2017.536,-999,-999,-999,35.16,15.0,Non_cratonic,Non_cratonic,4.,NSHA18CAT_V0.1_hmtk_declustered.csv
Tamworth,TAMW,area,4.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,604.6498,659.5792,540.7755,0.9483,0.9861,0.9105,0.9483,0.0378,1975;1965;1900;1880,2.95;4.45;6.05;6.45,2017.536,-999,-999,-999,61.145,15.0,Non_cratonic,Non_cratonic,4.,NSHA18CAT_V0.1_hmtk_declustered.csv
Goulburn,GLBN,area,4.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,1412.943,1660.512,1192.349,0.9483,0.9861,0.9105,0.9483,0.0378,1966;1960;1957;1945;1885,2.85;3.45;4.05;4.55;5.45,2017.536,-999,-999,-999,74.72,15.0,Non_cratonic,Non_cratonic,4.,NSHA18CAT_V0.1_hmtk_declustered.csv
Wyalong,WYLG,area,4.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,302.7021,314.5711,280.0779,0.9483,0.9861,0.9105,0.9483,0.0378,1966;1960;1957;1945;1885,2.85;3.45;4.05;4.55;5.45,2017.536,-999,-999,-999,92.99,15.0,Non_cratonic,Non_cratonic,4.,NSHA18CAT_V0.1_hmtk_declustered.csv
Newcastle,NEWC,area,4.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,264.4713,270.6024,247.2410,0.9483,0.9861,0.9105,0.9483,0.0378,1966;1960;1957;1945;1885,2.85;3.45;4.05;4.55;5.45,2017.536,-999,-999,-999,61.78,15.0,Non_cratonic,Non_cratonic,4.,NSHA18CAT_V0.1_hmtk_declustered.csv
Bunnaloo,BNLO,area,4.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,309.6986,312.9933,291.8464,0.9483,0.9861,0.9105,0.9483,0.0378,1975;1965;1900;1880,2.95;4.45;6.05;6.45,2017.536,-999,-999,-999,121.29,15.0,Non_cratonic,Non_cratonic,4.,NSHA18CAT_V0.1_hmtk_declustered.csv
Orange,ORNG,area,4.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,575.3490,638.5890,508.0042,0.9483,0.9861,0.9105,0.9483,0.0378,1966;1960;1957;1945;1885,2.85;3.45;4.05;4.55;5.45,2017.536,-999,-999,-999,63.72,15.0,Non_cratonic,Non_cratonic,4.,NSHA18CAT_V0.1_hmtk_declustered.csv
Southern NSW Coastline,SNSW,area,4.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,61.28089,50.89636,72.35463,0.9483,0.9861,0.9105,0.9483,0.0378,1966;1960;1957;1945;1885,2.85;3.45;4.05;4.55;5.45,2017.536,-999,-999,-999,74.72,15.0,Non_cratonic,Non_cratonic,4.,NSHA18CAT_V0.1_hmtk_declustered.csv
Southeastern Highlands,SEHI,area,4.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,863.2802,987.9805,744.3939,0.9483,0.9861,0.9105,0.9483,0.0378,1966;1960;1957;1945;1885,2.85;3.45;4.05;4.55;5.45,2017.536,-999,-999,-999,127.87,15.0,Non_cratonic,Non_cratonic,4.,NSHA18CAT_V0.1_hmtk_declustered.csv
Kanmantoo Province,KNMT,area,2.0,1.0,1.0002,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,214.9353,217.7686,200.3534,0.9531,0.9946,0.9116,0.9531,0.0415,1966;1957;1945;1885,2.95;4.05;4.55;5.65,2017.536,-999,-999,-999,115.06,15.0,Non_cratonic,Non_cratonic,2.,NSHA18CAT_V0.1_hmtk_declustered.csv
Northwestern Tasmania,MWTA,area,2.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,357.7909,387.7061,319.1778,0.9531,0.9946,0.9116,0.9531,0.0415,1966;1960;1957;1945;1885,2.85;3.45;4.05;4.55;5.45,2017.536,-999,-999,-999,136.39,15.0,Non_cratonic,Non_cratonic,3.,NSHA18CAT_V0.1_hmtk_declustered.csv
Victorian Goldfields,VICG,area,4.0,1.0,1.0001,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,275.0901,283.0286,256.2337,0.9483,0.9861,0.9105,0.9483,0.0378,1966;1960;1957;1945;1885,2.85;3.45;4.05;4.55;5.45,2017.536,-999,-999,-999,130.38,15.0,Non_cratonic,Non_cratonic,4.,NSHA18CAT_V0.1_hmtk_declustered.csv
Sydney Basin,SYDB,area,4.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,316.1906,331.5044,290.8133,0.9483,0.9861,0.9105,0.9483,0.0378,1966;1960;1957;1945;1885,2.85;3.45;4.05;4.55;5.45,2017.536,-999,-999,-999,74.72,15.0,Non_cratonic,Non_cratonic,4.,NSHA18CAT_V0.1_hmtk_declustered.csv
Benambra Terrane,BNBA,area,4.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,429.5202,463.9728,386.8792,0.9483,0.9861,0.9105,0.9483,0.0378,1966;1960;1957;1945;1885,2.85;3.45;4.05;4.55;5.45,2017.536,-999,-999,-999,113.15,15.0,Non_cratonic,Non_cratonic,4.,NSHA18CAT_V0.1_hmtk_declustered.csv
Eastern Inland Basins,EIBA,area,4.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,2038.405,2412.412,1710.079,0.9483,0.9861,0.9105,0.9483,0.0378,1975;1965;1900;1880,2.95;4.45;6.05;6.45,2017.536,-999,-999,-999,93.135,18.674,Non_cratonic,Non_cratonic,4.,NSHA18CAT_V0.1_hmtk_declustered.csv
Gunnedah Basin,GNDH,area,4.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.0,7.5,7.3,7.7,206.4657,195.5722,202.3970,0.9483,0.9861,0.9105,0.9483,0.0378,1975;1965;1900;1880,2.95;4.45;6.05;6.45,2017.536,-999,-999,-999,60.68,15.0,Non_cratonic,Non_cratonic,4.,NSHA18CAT_V0.1_hmtk_declustered.csv
Southeastern Oceanic Buffer,SEOB,area,8.0,1.0,1.0,10.0,5.0,15.0,0.0,20.0,999,4.5,3.5,7.5,7.3,7.7,287.6783,588.8403,137.2769,0.6965,0.8075,0.5855,0.6965,0.111,1980;1964;1900,3.5;5.0;6.0,2017.536,-999,-999,-999,115.25,39.188,Oceanic,Non_cratonic,8.,NSHA18CAT_V0.1_hmtk_declustered.csv
